symbol,currency_base,currency_quote,exchange_used,exchange_normalized,last_close,last_datetime,ret_1d_pct,ret_7d_pct,ret_30d_pct,ret_90d_pct,ret_1y_pct,ret_ytd_pct,ret_6m_pct,vol_7d_annual_pct,vol_30d_annual_pct,sharpe_ratio,var_95_pct,atr14_pct,drawdown_90d_pct,tier1_listed,stale,data_points,coverage_ratio,enough_history_90d,enough_history_1y,return_type,returns_mode,include_today,ret_1y_suspect
"NKN/USD","NKN","US Dollar","Binance","binance","0.0073","2026-02-13","1.39","28.07","-47.48","-53.50","-89.02","-42.06","-76.22","779.40","378.20","-0.85","-13.68","41.10","66.23","true","false","425","1.000","true","true","simple","calendar","true","false"
"NOT/USDT","Notcoin","US Dollar","Binance","binance","0.0004","2026-02-14","3.42","3.68","-35.52","-41.17","","-25.79","-77.76","53.24","106.37","-3.91","-12.08","8.21","46.24","true","false","252","1.000","true","false","simple","calendar","true","false"
"NPC/USDT","Non-Playable Coin","US Dollar","Gate.io","gate.io","0.0086","2026-02-14","3.03","9.13","-33.87","","","-11.58","","92.07","139.01","-2.40","-10.92","11.81","56.91","false","false","72","1.000","false","false","simple","calendar","true","false"
"OGN/USD","Origin Protocol","US Dollar","Binance","binance","0.0231","2026-02-14","3.63","1.62","-30.93","-37.96","-71.61","-24.38","-60.58","55.12","94.25","-4.07","-8.66","8.28","49.93","true","false","425","1.000","true","true","simple","calendar","true","false"
"OKB/USD","OKB","US Dollar","OKEx","okx","80.3700","2026-02-14","4.31","6.04","-31.18","-27.23","55.15","-27.08","-17.58","51.02","89.76","-4.35","-10.79","7.97","42.24","true","false","425","1.000","true","true","simple","calendar","true","false"
"OMG/EUR","OMG Network","Euro","Kraken","kraken","0.0501","2026-02-14","2.31","-1.87","-31.07","-42.21","-80.21","-26.28","-65.81","30.94","60.70","-6.99","-6.55","5.81","44.68","true","false","425","1.000","true","true","simple","calendar","true","false"
"OMNI/USD","Omni","US Dollar","Bitfinex","bitfinex","1.5944","2026-02-14","0.00","40.97","17.24","21.71","14.71","41.59","-19.24","295.86","196.50","1.87","-10.01","4.13","29.62","false","false","425","1.000","true","true","simple","calendar","true","false"
"ONDO/USD","Ondo","US Dollar","Bybit","bybit","0.2853","2026-02-14","8.31","8.81","-28.89","-50.42","-78.48","-26.28","-71.51","84.06","109.88","-2.64","-9.04","9.03","58.79","true","false","425","1.000","true","true","simple","calendar","true","false"
"ONE/USD","Harmony","US Dollar","Binance","binance","0.0027","2026-02-14","6.69","3.04","-36.68","-46.86","-83.13","-30.15","-75.16","73.30","99.42","-4.29","-9.40","8.88","50.41","true","false","425","1.000","true","true","simple","calendar","true","false"
"ONT/USD","Ontology","US Dollar","Huobi","huobi","0.0475","2026-02-14","2.15","0.64","-29.00","-38.15","-76.37","-26.70","-65.00","53.14","94.31","-3.82","-9.55","7.83","45.26","true","false","425","1.000","true","true","simple","calendar","true","false"
"OP/USD","Operand","US Dollar","Coinbase Pro","coinbase","0.1970","2026-02-14","3.68","0.51","-43.87","-47.88","-82.99","-33.45","-73.84","63.38","101.06","-6.05","-10.69","9.21","53.16","true","false","425","1.000","true","true","simple","calendar","true","false"
"ORDI/USD","ORDI","US Dollar","Binance","binance","2.9460","2026-02-14","3.30","1.41","-41.72","-34.29","-76.60","-34.77","-67.27","50.99","117.66","-5.22","-15.45","9.45","54.55","true","false","425","1.000","true","true","simple","calendar","true","false"
"OSMO/USD","Osmosis","US Dollar","Binance","binance","0.0384","2026-02-14","-0.26","-1.79","-35.35","-59.71","-87.88","-24.71","-77.93","31.39","76.27","-5.85","-8.57","6.83","61.05","true","false","425","1.000","true","true","simple","calendar","true","false"
"OST/USD","Simple Token","US Dollar","Gate.io","gate.io","0.0000","2026-01-21","-16.99","-60.31","-73.03","-90.40","-97.05","-79.11","-98.28","253.86","245.34","-5.15","-25.25","118.59","91.28","false","true","425","1.000","true","true","simple","calendar","true","false"
"OXT/EUR","Orchid","Euro","Kraken","kraken","0.0156","2026-02-14","2.43","-0.70","-29.39","-40.23","-84.23","-22.15","-66.52","55.31","84.49","-3.86","-7.46","5.87","47.03","true","false","425","1.000","true","true","simple","calendar","true","false"
"OXT/USD","Orchid","US Dollar","Coinbase Pro","coinbase","0.0185","2026-02-14","2.78","1.09","-28.02","-39.54","-82.30","-24.80","-65.80","44.89","89.13","-3.40","-6.88","7.18","46.89","true","false","425","1.000","true","true","simple","calendar","true","false"
"PAXG/USD","PAX Gold","US Dollar","Binance","binance","5028.4302","2026-02-14","-0.34","0.72","8.64","23.41","72.56","15.26","51.02","30.56","60.20","1.96","-6.55","3.60","15.24","true","false","425","1.000","true","true","simple","calendar","true","false"
"pDOTn/EUR","Polkadot","Euro","Binance","binance","1.1820","2026-02-14","5.44","1.37","-38.15","-51.12","-76.03","-30.43","-65.47","66.10","89.96","-5.39","-8.21","7.85","55.61","true","false","425","1.000","true","true","simple","calendar","true","false"
"pDOTn/USD","Polkadot","US Dollar","Binance","binance","1.4020","2026-02-14","5.41","2.19","-37.02","-50.20","-72.88","-29.86","-64.83","63.78","88.50","-5.21","-8.46","8.14","54.70","true","false","425","1.000","true","true","simple","calendar","true","false"
"PENDLE/USD","Pendle","US Dollar","Binance","binance","1.3000","2026-02-14","9.89","7.00","-42.09","-38.42","-64.67","-36.02","-76.08","95.46","119.76","-4.33","-8.94","10.59","60.02","true","false","425","1.000","true","true","simple","calendar","true","false"
"PENGU/USDT","Pudgy Penguins","US Dollar","Binance","binance","0.0076","2026-02-14","14.61","14.91","-40.67","-40.95","","-19.75","-77.01","124.00","128.96","-3.71","-12.12","9.59","55.17","true","false","252","1.000","true","false","simple","calendar","true","false"
"PEOPLE/USD","ConstitutionDAO","US Dollar","Binance","binance","0.0073","2026-02-14","7.94","6.69","-33.51","-31.21","-65.08","-28.46","-61.63","83.56","103.98","-3.69","-10.78","8.49","45.92","true","false","425","1.000","true","true","simple","calendar","true","false"
"PEPE/USD","Pepe","US Dollar","Binance","binance","0.0000","2026-02-14","19.58","16.80","-27.56","-7.76","-56.12","-8.13","-59.10","153.68","127.96","-1.94","-10.56","8.82","52.23","true","false","425","1.000","true","true","simple","calendar","true","false"
"PI/USD","Plian","US Dollar","Gate.io","gate.io","0.1707","2026-02-14","13.55","17.16","-18.45","-20.75","8225.85","-16.77","-55.29","132.16","85.74","-2.17","-5.09","7.33","51.28","false","false","425","1.000","true","true","simple","calendar","true","true"
"PI/USDT","Pi","US Dollar","OKX","okx","0.1688","2026-02-14","12.38","15.78","-19.43","-21.63","","-17.62","-55.80","126.24","83.23","-2.43","-5.07","7.52","51.25","true","false","266","1.000","true","false","simple","calendar","true","false"
"Pluton/USD","Pluton","US Dollar","Kraken","kraken","0.1414","2026-02-14","4.43","5.55","4.21","-41.08","-88.31","7.28","-75.62","73.00","124.28","0.87","-7.92","13.86","46.73","true","false","425","1.000","true","true","simple","calendar","true","false"
"POLIS/USD","Star Atlas DAO","US Dollar","Gate.io","gate.io","0.0188","2026-02-14","0.48","2.11","-33.73","-53.87","-80.72","-26.72","-83.94","66.88","124.80","-2.74","-10.67","10.41","63.29","false","false","425","1.000","true","true","simple","calendar","true","false"
"POL/USD","POL","US Dollar","Binance","binance","0.1138","2026-02-14","13.23","16.72","-26.82","-24.98","-64.78","7.06","-52.27","122.33","105.40","-2.63","-7.24","9.33","49.92","true","false","425","1.000","true","true","simple","calendar","true","false"
"POND/USD","Marlin","US Dollar","Binance","binance","0.0027","2026-02-14","1.14","-1.84","-32.91","-47.54","-80.72","-31.01","-65.73","34.79","66.47","-6.41","-5.88","6.74","50.97","true","false","425","1.000","true","true","simple","calendar","true","false"
"PORTO/USD","FC Porto Fan Token","US Dollar","Binance","binance","1.0460","2026-02-14","1.06","0.87","-9.75","7.61","-21.35","-3.06","8.06","95.57","88.98","-1.30","-7.18","10.07","24.57","true","false","425","1.000","true","true","simple","calendar","true","false"
"POWR/USD","Power Ledger","US Dollar","Gate.io","gate.io","0.0706","2026-02-14","2.83","2.02","-26.24","-26.18","-68.24","-17.19","-57.85","47.58","89.60","-3.35","-6.54","8.26","37.26","false","false","425","1.000","true","true","simple","calendar","true","false"
"PUMP/USDT","Pump.fun","US Dollar","Binance","binance","0.0023","2026-02-14","8.73","8.11","-19.55","","","7.44","","111.71","150.45","-0.76","-9.83","10.79","46.92","true","false","77","1.000","false","false","simple","calendar","true","false"
"PYR/USD","Vulcan Forged PYR","US Dollar","Binance","binance","0.3470","2026-02-14","-10.57","7.43","-31.15","-47.18","-83.23","-26.79","-68.22","244.42","139.03","-2.48","-11.11","14.24","57.06","true","false","425","1.000","true","true","simple","calendar","true","false"
"PYTH/USD","Pyth Network","US Dollar","Binance","binance","0.0607","2026-02-14","22.63","29.98","-12.79","-32.71","-73.99","-2.10","-49.79","171.40","148.28","0.16","-11.76","9.00","54.17","true","false","425","1.000","true","true","simple","calendar","true","false"
"QKC/USD","QuarkChain","US Dollar","Gate.io","gate.io","0.0035","2026-02-14","3.23","8.79","-22.91","-23.44","-62.64","-15.14","-51.96","35.08","83.45","-3.00","-6.12","13.30","34.79","false","false","425","1.000","true","true","simple","calendar","true","false"
"QNT/USD","Quant","US Dollar","Binance","binance","74.8900","2026-02-14","6.60","14.25","0.25","-7.80","-21.25","-1.04","-32.03","61.44","114.58","0.72","-7.06","7.39","44.23","true","false","425","1.000","true","true","simple","calendar","true","false"
"QSP/USD","Quantstamp","US Dollar","Gate.io","gate.io","0.0017","2026-02-14","10.80","78.87","50.69","-14.43","29.43","82.14","160.24","177.81","201.02","3.19","-16.03","12.34","60.25","false","false","425","1.000","true","true","simple","calendar","true","false"
"QTUM/EUR","Qtum","Euro","Kraken","kraken","0.8657","2026-02-14","3.45","8.31","-35.82","-41.47","-72.93","-23.45","-52.14","65.42","83.91","-4.78","-7.82","6.48","49.97","true","false","425","1.000","true","true","simple","calendar","true","false"
"QTUM/USD","Qtum","US Dollar","Binance","binance","1.0250","2026-02-14","3.02","8.58","-34.80","-40.58","-69.59","-23.39","-51.38","55.52","90.80","-4.07","-7.54","7.74","50.20","true","false","425","1.000","true","true","simple","calendar","true","false"
"QUICK/USD","QuickSwap","US Dollar","Binance","binance","0.0098","2026-02-14","3.05","6.05","-28.39","-37.03","-64.34","-12.64","-58.40","58.63","76.82","-4.10","-7.57","6.79","47.18","true","false","425","1.000","true","true","simple","calendar","true","false"
"RACA/USD","Radio Caca","US Dollar","Gate.io","gate.io","0.0000","2026-02-14","0.87","3.82","-25.65","-50.18","-85.11","-22.70","-68.04","43.72","60.30","-5.12","-7.33","8.17","52.82","false","false","425","1.000","true","true","simple","calendar","true","false"
"RAD/USD","Radicle","US Dollar","Binance","binance","0.2450","2026-02-14","2.08","-1.61","-20.97","-35.19","-73.08","-21.73","-60.42","43.56","109.74","-2.09","-8.47","10.93","38.15","true","false","425","1.000","true","true","simple","calendar","true","false"
"RARI/USD","RARI","US Dollar","Coinbase Pro","coinbase","0.2054","2026-02-14","3.22","30.41","-14.81","-55.88","-87.70","-17.11","-79.08","193.87","126.38","-0.64","-6.48","15.94","71.21","true","false","425","1.000","true","true","simple","calendar","true","false"
"RAY/USD","Raydium","US Dollar","Binance","binance","0.6520","2026-02-14","4.99","6.54","-47.03","-49.26","-88.63","-33.33","-82.80","69.08","108.01","-5.75","-12.02","10.73","54.49","true","false","425","1.000","true","true","simple","calendar","true","false"
"RDNT/USD","Radiant Capital","US Dollar","Binance","binance","0.0062","2026-02-14","3.33","-2.05","-40.04","-51.18","-81.71","-42.49","-71.77","58.88","80.50","-6.73","-7.80","8.09","55.09","true","false","425","1.000","true","true","simple","calendar","true","false"
"RENDER/USD","Render Token","US Dollar","Binance","binance","1.4900","2026-02-14","8.44","8.13","-33.95","-28.98","-68.47","7.74","-61.10","84.34","115.56","-3.62","-10.83","10.15","51.49","true","false","425","1.000","true","true","simple","calendar","true","false"
"REP/EUR","Augur","Euro","Kraken","kraken","0.7200","2026-02-14","5.73","1.41","-26.53","-43.75","-11.22","-10.00","-19.28","313.46","196.29","-0.47","-12.05","10.68","50.55","true","false","425","1.000","true","true","simple","calendar","true","false"
"REQ/USD","Request","US Dollar","Gate.io","gate.io","0.0757","2026-02-14","0.01","-9.86","-29.99","-37.45","-24.16","-28.23","-49.81","39.19","59.86","-6.37","-5.30","6.71","37.72","false","false","425","1.000","true","true","simple","calendar","true","false"
"RFR/USD","Refereum","US Dollar","Gate.io","gate.io","0.0000","2026-02-14","3.31","3.60","-1.77","52.41","-2.33","127.67","8.50","153.80","151.85","0.63","-11.15","13.96","45.79","false","false","425","1.000","true","true","simple","calendar","true","false"
"RIF/USD","Rootstock Infrastructure Framework","US Dollar","Binance","binance","0.0336","2026-02-14","-5.08","-17.24","-9.43","-12.95","-41.26","-5.35","-39.24","174.86","126.00","-0.18","-11.63","14.14","27.71","true","false","425","1.000","true","true","simple","calendar","true","false"
"RLC/USD","iExec RLC","US Dollar","Gate.io","gate.io","0.4593","2026-02-14","1.86","-0.15","-33.05","-38.69","-65.79","-29.78","-51.17","42.30","93.86","-4.26","-9.09","7.74","46.18","false","false","425","1.000","true","true","simple","calendar","true","false"
"RON/USD","Ronin","US Dollar","Binance","binance","0.1067","2026-02-14","2.30","9.32","-30.62","-59.04","-91.56","-23.02","-80.88","47.24","129.17","-2.13","-12.28","9.55","65.94","true","false","425","1.000","true","true","simple","calendar","true","false"
"ROSE/USD","Oasis Network","US Dollar","Binance","binance","0.0132","2026-02-14","6.19","1.93","-4.76","-28.26","-70.71","18.60","-52.07","128.39","243.96","1.00","-14.53","13.74","50.00","true","false","425","1.000","true","true","simple","calendar","true","false"
"RPL/USD","Rocket Pool","US Dollar","Binance","binance","1.7500","2026-02-14","4.79","9.38","-19.72","-41.28","-78.45","-14.22","-77.33","72.65","93.09","-2.24","-8.07","8.12","48.44","true","false","425","1.000","true","true","simple","calendar","true","false"
"RSR/USD","Reserve Rights","US Dollar","Binance","binance","0.0016","2026-02-14","-0.67","-3.08","-42.95","-56.94","-81.76","-38.18","-82.12","78.63","107.90","-4.97","-8.61","9.93","60.13","true","false","425","1.000","true","true","simple","calendar","true","false"
"RUNE/USD","THORChain","US Dollar","Binance","binance","0.4230","2026-02-14","1.20","1.20","-36.77","-41.00","-69.03","-25.79","-69.50","64.52","82.63","-6.43","-7.75","7.40","48.22","true","false","425","1.000","true","true","simple","calendar","true","false"
"RVN/USD","Ravencoin","US Dollar","Binance","binance","0.0063","2026-02-14","2.60","4.99","-19.52","-31.41","-57.79","-16.42","-53.67","49.10","90.60","-1.60","-9.93","7.69","38.95","true","false","425","1.000","true","true","simple","calendar","true","false"
"SAFE/USD","Safe","US Dollar","Bybit","bybit","0.1195","2026-02-14","8.93","12.31","-27.44","-30.12","-80.72","-17.76","-72.25","90.13","132.63","-2.82","-11.58","8.90","53.84","true","false","425","1.000","true","true","simple","calendar","true","false"
"SAND/EUR","The Sandbox","Euro","BitStamp","bitstamp","0.0745","2026-02-14","7.97","-2.50","-31.02","-54.33","-80.92","-24.51","-69.13","84.24","144.32","-1.70","-13.45","7.40","55.95","true","false","425","1.000","true","true","simple","calendar","true","false"
"SAND/USD","The Sandbox","US Dollar","Binance","binance","0.0918","2026-02-14","2.91","3.61","-28.00","-49.00","-77.39","-21.54","-67.82","69.27","146.05","-1.51","-12.58","9.34","55.74","true","false","425","1.000","true","true","simple","calendar","true","false"
"SANTOS/USD","Santos FC Fan Token","US Dollar","Binance","binance","1.9140","2026-02-14","-0.21","-2.00","-7.98","20.15","-26.72","8.63","-21.78","59.90","110.35","-0.87","-10.86","6.81","35.59","true","false","425","1.000","true","true","simple","calendar","true","false"
"SC/EUR","Siacoin","Euro","Kraken","kraken","0.0010","2026-02-14","1.57","-1.15","-29.35","-32.66","-74.06","-18.95","-60.78","43.07","72.90","-4.91","-7.15","6.78","36.61","true","false","425","1.000","true","true","simple","calendar","true","false"
"SCRTn/USD","Secret","US Dollar","Gate.io","gate.io","0.0964","2026-02-14","3.39","-1.52","-27.04","-43.47","-64.18","-5.69","-45.98","64.95","139.90","-1.69","-11.19","10.45","54.74","false","false","425","1.000","true","true","simple","calendar","true","false"
"SCR/USD","Scroll","US Dollar","Binance","binance","0.0511","2026-02-14","0.59","-4.27","-36.90","-62.69","-92.27","-32.75","-86.41","54.23","109.72","-4.41","-10.91","9.31","63.79","true","false","425","1.000","true","true","simple","calendar","true","false"
"SC/USD","Siacoin","US Dollar","Binance","binance","0.0012","2026-02-14","2.16","0.49","-28.33","-31.67","-70.43","-18.30","-60.27","42.41","76.55","-4.28","-7.85","7.37","36.16","true","false","425","1.000","true","true","simple","calendar","true","false"
"SDN/USD","Shiden Network","US Dollar","Gate.io","gate.io","0.0129","2026-02-04","-20.88","-67.72","-50.35","-50.90","-86.60","-48.38","-66.69","408.24","289.81","-1.68","-22.65","74.61","67.72","false","true","425","1.000","true","true","simple","calendar","true","false"
"SEI/USD","Sei","US Dollar","Binance","binance","0.0781","2026-02-14","3.03","1.56","-37.07","-51.13","-67.82","-32.85","-76.05","62.16","85.70","-5.73","-8.26","8.04","53.02","true","false","425","1.000","true","true","simple","calendar","true","false"
"SFP/USD","SafePal","US Dollar","Binance","binance","0.2687","2026-02-14","5.66","-2.15","-27.06","-18.45","-60.46","-18.23","-44.56","73.30","113.99","-2.69","-7.84","8.68","37.43","true","false","425","1.000","true","true","simple","calendar","true","false"
"SHIB/USD","SHIBA INU","US Dollar","Coinbase Pro","coinbase","0.0000","2026-02-14","7.75","7.75","-22.08","-24.08","-59.25","-8.59","-47.17","75.06","91.96","-2.35","-5.82","7.43","39.42","true","false","425","1.000","true","true","simple","calendar","true","false"
"SKL/USD","SKALE Network","US Dollar","Binance","binance","0.0071","2026-02-14","2.61","3.66","-34.63","-54.03","-81.26","-30.66","-85.69","79.72","121.14","-3.25","-13.89","12.11","60.74","true","false","425","1.000","true","true","simple","calendar","true","false"
"SKM/USD","Skrumble Network","US Dollar","Gate.io","gate.io","0.0000","2026-02-04","10.17","-84.05","-92.14","-93.22","-96.17","-90.97","-93.47","513.36","350.35","-5.59","-46.08","197.26","94.74","false","true","425","1.000","true","true","simple","calendar","true","false"
"SLP/USD","Smooth Love Potion","US Dollar","Binance","binance","0.0007","2026-02-14","8.74","8.91","-19.61","-30.69","-71.70","-10.37","-61.94","77.57","144.37","-0.80","-12.83","9.02","46.90","true","false","425","1.000","true","true","simple","calendar","true","false"
"SNX/EUR","Synthetix","Euro","Coinbase Pro","coinbase","0.2600","2026-02-14","2.36","4.00","-38.53","-57.79","-73.58","-31.58","-53.41","48.78","98.35","-4.79","-10.36","8.82","60.70","true","false","425","1.000","true","true","simple","calendar","true","false"
"SNX/USD","Synthetix","US Dollar","Binance","binance","0.3070","2026-02-14","2.33","4.42","-37.60","-57.12","-70.19","-31.47","-52.99","47.77","96.08","-4.76","-10.72","9.40","60.14","true","false","425","1.000","true","true","simple","calendar","true","false"
"SOL/EUR","Solana","Euro","Binance","binance","74.2500","2026-02-14","4.50","-0.19","-41.06","-37.85","-60.97","-31.14","-55.10","84.92","101.21","-5.51","-9.95","9.88","47.60","true","false","425","1.000","true","true","simple","calendar","true","false"
"SOL/USD","Solana","US Dollar","Binance","binance","88.0600","2026-02-14","4.42","0.54","-39.97","-36.61","-55.84","-30.61","-54.25","84.43","100.85","-5.27","-10.21","9.73","46.59","true","false","425","1.000","true","true","simple","calendar","true","false"
"SONIC/USD","Sonic SVM","US Dollar","Bybit","bybit","0.0503","2026-02-14","-2.42","20.01","-34.33","-52.53","-84.53","-34.14","-75.56","284.13","174.02","-1.84","-16.95","16.24","61.35","true","false","425","1.000","true","true","simple","calendar","true","false"
"SOON/USDT","SOON","US Dollar","Gate.io","gate.io","0.1920","2026-02-14","2.84","8.91","-48.15","-93.03","","-47.80","-44.23","103.22","139.61","-4.55","-13.32","10.74","89.63","false","false","252","1.000","true","false","simple","calendar","true","false"
"SOUL/USD","Phantasma","US Dollar","Gate.io","gate.io","0.0126","2026-02-14","1.87","-0.95","-32.49","-15.37","-85.33","-31.27","-60.23","76.17","134.84","-3.17","-14.21","12.90","51.76","false","false","425","1.000","true","true","simple","calendar","true","false"
"SPELL/USD","Spell Token","US Dollar","Binance","binance","0.0002","2026-02-14","3.98","0.46","-28.80","-31.06","-78.68","-21.81","-59.69","41.56","88.06","-3.79","-6.31","7.49","42.21","true","false","425","1.000","true","true","simple","calendar","true","false"
"SPX/USDT","SPX6900","US Dollar","Bybit","bybit","0.3526","2026-02-14","18.16","20.46","-42.66","-31.39","","-29.97","-76.55","137.48","162.45","-2.77","-11.15","10.63","65.50","true","false","266","1.000","true","false","simple","calendar","true","false"
"STARL/USD","Starlink","US Dollar","Gate.io","gate.io","0.0000","2026-02-14","0.00","0.00","-42.86","-42.86","-72.88","-36.00","-70.91","97.75","108.67","-5.69","-12.50","19.64","53.33","false","false","425","1.000","true","true","simple","calendar","true","false"
"STETH/USD","Lido stETH","US Dollar","Bybit","bybit","2079.1600","2026-02-14","1.59","-0.29","-38.04","-33.12","-23.60","-30.80","-54.17","60.39","98.43","-5.27","-9.36","8.87","45.63","true","false","425","1.000","true","true","simple","calendar","true","false"
"STG/USD","Stargate Finance","US Dollar","Binance","binance","0.1640","2026-02-14","0.24","12.18","14.29","26.06","-40.90","47.61","-5.80","155.67","141.38","2.00","-12.85","15.44","35.61","true","false","425","1.000","true","true","simple","calendar","true","false"
"STORJ/USD","Storj","US Dollar","Huobi","huobi","0.1060","2026-02-14","1.83","-2.48","-26.90","-34.28","-69.76","-17.83","-59.56","69.93","91.77","-3.46","-7.50","8.84","41.18","true","false","425","1.000","true","true","simple","calendar","true","false"
"STRK/USD","Starknet","US Dollar","Binance","binance","0.0514","2026-02-14","3.63","3.01","-42.12","-69.80","-78.53","-37.62","-60.94","60.90","97.92","-5.61","-10.88","8.99","81.45","true","false","425","1.000","true","true","simple","calendar","true","false"
"STXk/USD","Blockstack","US Dollar","Binance","binance","0.2775","2026-02-14","2.82","3.54","-27.83","-23.00","-71.86","5.27","-61.24","50.74","109.45","-2.57","-9.82","10.59","36.92","true","false","425","1.000","true","true","simple","calendar","true","false"
"STX/USD","Stox","US Dollar","Gate.io","gate.io","0.2777","2026-02-14","2.89","3.54","-27.78","-22.82","-71.84","5.39","-61.22","51.18","109.42","-2.57","-9.82","10.28","36.96","false","false","425","1.000","true","true","simple","calendar","true","false"
"SUI/USD","Sui","US Dollar","Binance","binance","1.0108","2026-02-14","5.16","0.57","-45.45","-41.93","-71.55","-31.34","-73.08","74.86","109.28","-5.72","-9.44","9.51","53.63","true","false","425","1.000","true","true","simple","calendar","true","false"
"SUPERf/USD","SuperFarm","US Dollar","Binance","binance","0.1321","2026-02-14","2.88","2.32","-39.68","-48.98","-82.75","-37.72","-81.58","52.52","101.72","-5.18","-9.63","8.84","58.22","true","false","425","1.000","true","true","simple","calendar","true","false"
"S/USD","Sonic (prev. FTM)","US Dollar","Binance","binance","0.0492","2026-02-14","6.94","7.95","-43.43","-62.56","-91.05","-39.08","-83.78","125.44","116.44","-4.77","-11.70","11.96","67.33","true","false","425","1.000","true","true","simple","calendar","true","false"
"SUSHI/USD","SushiSwap","US Dollar","Binance","binance","0.2190","2026-02-14","4.24","2.53","-36.54","-52.11","-76.53","-28.24","-73.80","65.33","107.75","-3.98","-10.50","9.63","59.57","true","false","425","1.000","true","true","simple","calendar","true","false"
"SWFTC/USD","SwftCoin","US Dollar","OKEx","okx","0.0040","2026-02-14","3.49","12.62","-25.52","-15.61","-80.12","0.33","-61.79","151.97","116.57","-2.56","-6.51","10.46","52.85","true","false","425","1.000","true","true","simple","calendar","true","false"
"SXP/USD","SXP","US Dollar","Binance","binance","0.0233","2026-02-14","4.02","-14.02","-67.32","-77.36","-90.52","-63.25","-87.06","90.68","120.17","-10.04","-17.57","11.68","78.04","true","false","425","1.000","true","true","simple","calendar","true","false"
"TAIKO/USD","Taiko","US Dollar","Bybit","bybit","0.1323","2026-02-14","1.22","7.74","-27.86","-37.42","-87.60","-21.72","-70.92","55.81","114.39","-2.48","-11.04","7.56","47.28","true","false","425","1.000","true","true","simple","calendar","true","false"
"TAO/USD","Bittensor","US Dollar","Binance","binance","190.7000","2026-02-14","6.83","13.92","-34.29","-43.29","-51.33","-17.23","-47.85","140.85","110.06","-3.68","-8.08","10.36","56.08","true","false","425","1.000","true","true","simple","calendar","true","false"
"TFUEL/USD","Theta Fuel","US Dollar","Binance","binance","0.0156","2026-02-14","-3.82","2.23","-21.78","-26.67","-68.98","-12.81","-57.50","91.27","82.94","-2.75","-7.52","8.77","39.11","true","false","425","1.000","true","true","simple","calendar","true","false"
"THETA/USD","Theta Network","US Dollar","Binance","binance","0.2220","2026-02-14","2.30","5.21","-28.85","-46.38","-84.36","-20.43","-73.35","54.27","109.66","-2.91","-8.98","8.72","55.88","true","false","425","1.000","true","true","simple","calendar","true","false"
"TIA/USD","Celestia","US Dollar","Binance","binance","0.3582","2026-02-14","6.48","4.46","-39.41","-58.01","-88.74","-28.09","-79.48","84.76","108.00","-4.49","-11.16","9.76","61.16","true","false","425","1.000","true","true","simple","calendar","true","false"
"TKO/USD","Toko Token","US Dollar","Binance","binance","0.0639","2026-02-14","0.79","-0.78","-29.70","-42.22","-79.99","-24.65","-61.83","44.45","70.06","-5.05","-5.59","6.99","45.55","true","false","425","1.000","true","true","simple","calendar","true","false"
"TLM/USD","Alien Worlds","US Dollar","Binance","binance","0.0018","2026-02-14","3.86","3.09","-27.72","-33.75","-76.60","-33.60","-62.46","44.17","96.39","-3.09","-10.10","8.11","41.48","true","false","425","1.000","true","true","simple","calendar","true","false"
"TON/USD","Toncoin","US Dollar","Bybit","bybit","1.5000","2026-02-14","3.16","5.34","-14.87","-17.58","-61.00","-11.45","-56.01","68.63","76.20","-1.55","-7.33","6.45","33.65","true","false","425","1.000","true","true","simple","calendar","true","false"
"TOSHI/USDT","Toshi","US Dollar","Bybit","bybit","0.0002","2026-02-14","5.66","26.36","-28.35","-43.15","","-15.67","-66.88","171.13","149.37","-1.73","-10.40","13.80","61.90","true","false","252","1.000","true","false","simple","calendar","true","false"
"TRIBE/USD","Tribe","US Dollar","Gate.io","gate.io","0.4502","2026-02-14","-6.89","10.13","-21.42","-29.01","8.04","6.35","-24.79","220.60","243.05","0.42","-18.23","31.87","43.50","false","false","425","1.000","true","true","simple","calendar","true","false"
"TRUMP/USDT","OFFICIAL TRUMP","US Dollar","Binance","binance","3.5760","2026-02-14","4.62","4.29","-35.67","-50.24","","-26.89","-60.62","58.89","74.74","-6.19","-4.73","7.22","54.91","true","false","266","1.000","true","false","simple","calendar","true","false"
"TRU/USD","TrueFi","US Dollar","Binance","binance","0.0068","2026-02-14","1.49","0.00","-35.24","-54.05","-85.50","-34.62","-78.62","55.69","102.77","-4.17","-10.26","9.03","55.88","true","false","425","1.000","true","true","simple","calendar","true","false"
"TRX/USD","TRON","US Dollar","Binance","binance","0.2832","2026-02-14","0.32","1.80","-7.06","-3.18","22.33","-1.36","-20.78","7.79","32.56","-3.59","-4.78","1.78","15.43","true","false","425","1.000","true","true","simple","calendar","true","false"
"TWT/USD","Trust Wallet Token","US Dollar","Binance","binance","0.5251","2026-02-14","3.49","-1.67","-42.91","-54.42","-47.21","-40.44","-32.41","120.02","104.93","-6.25","-9.67","12.14","59.84","true","false","425","1.000","true","true","simple","calendar","true","false"
"UMA/USD","UMA","US Dollar","Binance","binance","0.5300","2026-02-14","4.54","0.57","-32.57","-42.08","-69.75","-27.40","-57.53","56.30","99.56","-3.82","-9.31","7.79","48.86","true","false","425","1.000","true","true","simple","calendar","true","false"
