ticker,fiscal_date,excluded_year,excluded_year_reason,shares_outstanding,shares_normalized,market_cap,net_income,total_equity,total_debt,free_cash_flow,operating_income,roe,roic,de_ratio,fcf_yield,pe_ratio,roe_avg_3y,roe_std_3y,roic_avg_3y,roic_std_3y,buffett_score,buffett_score_no_valuation,criteria_total
GEN,2023-03-31,False,,614000000.0,False,10302920000.0,1349000000.0,2200000000.0,9819000000.0,751000000.0,1296000000.0,61.31818181818181,18.092249460741886,4.463181818181818,7.289195684330267,7.6374499629355075,61.31818181818181,,22.254154768689265,4.164974025706423,83,80,6
GEN,2024-03-31,False,,637000000.0,False,14268800000.0,616000000.0,2197000000.0,8655000000.0,2044000000.0,1179000000.0,28.03823395539372,14.580487558089953,3.9394629039599454,14.324960753532181,23.163636363636364,44.67820788678777,23.53247681131221,18.306920373356732,3.8382732915558786,50,40,6
GEN,2025-03-31,False,,617000000.0,False,16307310000.0,643000000.0,2269000000.0,8315000000.0,1206000000.0,1620000000.0,28.338475099162626,9.564467186291425,3.6646099603349493,7.395456393482432,25.361290824261275,39.23163029091272,19.128103799413505,14.079068068374422,4.2859460750933165,33,40,6
GEN,2026-03-31,False,,,False,,973000000.0,2611000000.0,8260000000.0,1523000000.0,2155000000.0,37.26541554959786,12.765156825903878,3.163538873994638,,,31.21404153471807,5.242793319126236,12.303370523428418,2.5396948703416964,75,75,4
GEV,2021-12-31,False,,272083576.0,False,,-724000000.0,,,-2237000000.0,-884000000.0,,,,,,,,,,,,0
GEV,2022-12-31,False,,272083576.0,False,,-2722000000.0,11607000000.0,1144000000.0,-627000000.0,-2881000000.0,-23.45136555526837,,0.09856121306108383,,,-23.45136555526837,,,,50,50,2
GEV,2023-12-31,False,,274085523.0,False,,-474000000.0,8380000000.0,1157000000.0,442000000.0,-923000000.0,-5.656324582338902,,0.13806682577565632,,,-14.553845068803636,12.582994143450886,,,50,50,2
GEV,2024-12-31,False,,275000000.0,False,90821502750.0,1559000000.0,10593000000.0,1043000000.0,1700000000.0,471000000.0,14.717266119135278,2.5262182933008486,0.09846124799395828,1.8718034259788772,58.25625577293137,-4.796808006157332,19.098826862732185,2.5262182933008486,,20,25,5
GEV,2025-12-31,False,,272000000.0,False,179422082720.0,4879000000.0,12296000000.0,1172000000.0,3710000000.0,1389000000.0,39.679570592062454,17.793056221274043,0.09531554977228367,2.067749935658533,36.77435595818815,16.246837376286276,22.706618836566218,10.159637257287446,10.795284626145826,50,60,6
GILD,2020-12-31,False,,1257000000.0,False,71209050000.0,89000000.0,18221000000.0,31402000000.0,7518000000.0,9927000000.0,0.48844739586191754,1.0667647966204423,1.723396081444487,10.557646815959489,800.1016853932584,0.48844739586191754,,1.0667647966204423,,33,40,6
GILD,2021-12-31,False,,1256000000.0,False,92140160000.0,6201000000.0,21064000000.0,26695000000.0,10805000000.0,10857000000.0,29.438853019369542,17.029069672471312,1.2673281428028864,11.726699845105545,14.858919529108208,14.96365020761573,20.4710281344834,9.047917234545878,11.287054021081241,67,60,6
GILD,2022-12-31,False,,1255000000.0,False,107741750000.0,4566000000.0,21209000000.0,25230000000.0,8344000000.0,10974000000.0,21.528596350605874,18.55850449176079,1.189589325286435,7.7444444702262585,23.596528690319754,17.151965588612445,14.963210519855886,12.218112986950848,9.687580583566914,83,80,6
GILD,2023-12-31,False,,1248000000.0,False,101100482496.0,5613000000.0,22749000000.0,24987000000.0,7421000000.0,8810000000.0,24.67361202690228,15.100340593681244,1.0983779506791507,7.3402221401798045,18.011844378407268,25.213687132292566,3.9826876579800694,16.895971585971115,1.7329197073054743,100,100,6
GILD,2024-12-31,False,,1247000000.0,False,114736472494.0,480000000.0,19246000000.0,26711000000.0,10305000000.0,10505000000.0,2.49402473241193,15.868314836206373,1.387872804738647,8.981450951038159,239.03431769583332,16.232077703306693,12.000973105309852,16.509053307216135,1.815938800639803,50,60,6
GILD,2025-12-31,False,,1244000000.0,False,153235920000.0,8510000000.0,22618000000.0,24936000000.0,9456000000.0,11701000000.0,37.624900521708376,21.375521031962407,1.1024847466619507,6.170876906667836,18.006571092831962,21.59751242700753,17.76629955821128,17.448058820616673,3.422888498835018,83,80,6
GL,2020-12-31,False,,106054058.0,False,9885298746.179998,731773000.0,8771092000.0,1922804000.0,1434678000.0,983388000.0,8.343009057481098,7.5045716631744375,0.21922059419739298,14.51324878324397,13.508695655865957,8.343009057481098,,7.5045716631744375,,67,60,6
GL,2021-12-31,False,,102049178.0,False,9606909616.92,1031114000.0,8642806000.0,2026138000.0,1399436000.0,1358097000.0,11.930315224014052,10.297655901582841,0.23443057729168051,14.566973728318086,9.317019860965907,10.136662140747575,2.5366085165477705,8.901113782378639,1.9750088054038457,67,60,6
GL,2022-12-31,False,,97974040.0,False,11810770522.0,894386000.0,3949577000.0,2077055000.0,1394265000.0,1192506000.0,22.645108577450195,16.057781903432467,0.5258930260126591,11.805029971608485,13.205451026737896,14.306144286315115,7.441164926927156,11.286669822729916,4.361532156900914,83,80,6
GL,2023-12-31,False,,95098474.0,False,11575386255.28,970755000.0,4486803000.0,2115672000.0,1432872000.0,1296582000.0,21.635783875512253,15.962532350235769,0.4715321800399973,12.378610686502226,11.92410675740017,18.737069225658832,5.9163848013517475,14.105990051750359,3.2984579531722327,83,80,6
GL,2024-12-31,False,,89304587.0,False,9819039340.65,1070762000.0,5305520000.0,2739652000.0,1331395000.0,1453729000.0,20.18203682202687,14.584413374502617,0.5163776594942626,13.559320355181145,9.170141768805767,21.487643091663106,1.2382002612544607,15.534909209390284,0.8245300894752994,100,100,6
GL,2025-12-31,False,,81376174.0,False,11511474387.80174,1161238000.0,5974579000.0,2625449000.0,1253907000.0,1577196000.0,19.43631509433552,14.830649183294481,0.43943665319347186,10.892670719301744,9.913105141066465,20.418045263958213,1.1185663674274817,15.125864969344288,0.7349607119218702,100,100,6
GLW,2020-12-31,False,,761000000.0,False,27373170000.0,512000000.0,13448000000.0,8701000000.0,803000000.0,509000000.0,3.8072575847709698,1.8886243011815425,0.6470107079119571,2.9335294377669814,53.46322265625,3.8072575847709698,,1.8886243011815425,,33,40,6
GLW,2021-12-31,False,,828000000.0,False,30809880000.0,1935000000.0,12545000000.0,7829000000.0,1775000000.0,2112000000.0,15.42447190115584,8.268139298821843,0.6240733359904345,5.761138959320841,15.922418604651163,9.615864742963405,8.214611021613184,5.078381800001693,4.510998315512738,67,60,6
GLW,2022-12-31,False,,843000000.0,False,26925420000.0,1386000000.0,12275000000.0,7817000000.0,1011000000.0,1438000000.0,11.291242362525459,5.520149881496701,0.6368228105906314,3.754816080863362,19.426709956709956,10.174323949484089,5.888594668870285,5.225637827166696,3.1999384234526516,67,60,6
GLW,2023-12-31,False,,848000000.0,False,25821600000.0,648000000.0,11868000000.0,8484000000.0,615000000.0,890000000.0,5.460060667340748,3.4727039400665927,0.7148634984833164,2.3817269262942653,39.84814814814815,10.725258310340683,5.006258709819213,5.753664373461713,2.4062308354495587,17,20,6
GLW,2024-12-31,False,,853000000.0,False,40381020000.0,592000000.0,11070000000.0,8091000000.0,974000000.0,1135000000.0,5.347786811201445,4.313291919516972,0.7308943089430894,2.4120242628838993,68.21118243243244,7.366363280355884,3.3995085250565724,4.435381913693422,1.0291686916041316,17,20,6
GLW,2025-12-31,False,,855000000.0,False,75975300000.0,1742000000.0,12307000000.0,9377000000.0,1413000000.0,2279000000.0,14.15454619322337,8.922277382772146,0.761924108231088,1.8598149661797978,43.6138346727899,8.320797890588521,5.0524861007789355,5.56942441411857,2.9339162070270413,33,40,6
GNRC,2020-12-31,False,,62280889.0,False,14274156949.91,347218000.0,1456411000.0,1065148000.0,424405000.0,480517000.0,23.840660363043124,14.82931354578218,0.7313512463171453,2.973240391634309,41.110071914215276,23.840660363043124,,14.82931354578218,,67,80,6
GNRC,2021-12-31,False,,62686001.0,False,22125650286.09999,556569000.0,2272137000.0,1321737000.0,301164000.0,742601000.0,24.49539794475421,16.63041867010107,0.581715363114108,1.3611532140558165,39.75365190317821,24.168029153898665,0.4629693839255898,15.729866107941625,1.2735736470357262,67,80,6
GNRC,2022-12-31,False,,63117007.0,False,6353357924.62,408870000.0,2369726000.0,1599998000.0,-27672000.0,567789000.0,17.253893488107906,11.501380988828789,0.6751827004472247,-0.43554920607837605,15.538821445985276,21.863317265301745,4.005279140527683,14.320371068237346,2.602119082222187,67,60,6
GNRC,2023-12-31,False,,61265060.0,False,7917896967.050601,217120000.0,2349619000.0,1733566000.0,392610000.0,386659000.0,9.240647100657597,7.082422984299027,0.7378072785417551,4.958513625951442,36.467837910144624,16.996646177839903,7.630628281003253,11.738074214409629,4.778396505764302,50,60,6
GNRC,2024-12-31,False,,59559797.0,False,9216283583.377972,316978000.0,2497443000.0,1475737000.0,604568000.0,536742000.0,12.692101481395172,10.458473809466438,0.5908991716727869,6.559780789410263,29.075467645634625,13.062214023386892,4.019423700830884,9.680759260864752,2.309854411165227,50,60,6
GNRC,2025-12-31,False,,58523642.0,False,8068069286.120001,161354000.0,2639046000.0,1498263000.0,268128000.0,289191000.0,6.114103354015049,5.665817108837826,0.5677290202595938,3.3233229722168742,50.00228867037694,9.34895064535594,3.290336165849892,7.735571300867764,2.462182285107566,33,40,6
GOOGL,2020-12-31,False,,13616313872.0,False,1182066248013.0,40269000000.0,222544000000.0,26772000000.0,42843000000.0,41224000000.0,18.09484865914156,13.848039694530275,0.12029980588108419,3.624416150280676,29.354248876629665,18.09484865914156,,13.848039694530275,,83,100,6
GOOGL,2021-12-31,False,,13353000000.0,False,1952215276500.0,76033000000.0,251635000000.0,28395000000.0,67012000000.0,78714000000.0,30.215590041131,23.554803820307754,0.11284201323345322,3.4326132372112905,25.675894368234847,24.15521935013628,8.57065842421314,18.701421757419013,6.8637187367155645,67,80,6
GOOGL,2022-12-31,False,,13063000000.0,False,1152548490000.0,59972000000.0,256144000000.0,29679000000.0,60010000000.0,74842000000.0,23.41339246673746,22.01591282291875,0.11586841776500718,5.206722365321046,19.218109951310613,23.907943722336675,6.0754858752678285,19.806252112585593,5.217017135247178,100,100,6
GOOGL,2023-12-31,False,,12630000000.0,False,1764284700000.0,73795000000.0,283379000000.0,28504000000.0,69495000000.0,84293000000.0,26.041096905557577,23.26803894029712,0.10058614082200869,3.938990118771647,23.907916525509858,26.55669313780868,3.430284618847975,22.94625186117454,0.8183560158506269,100,100,6
GOOGL,2024-12-31,False,,12319000000.0,False,2355885683190.0,100118000000.0,325084000000.0,25461000000.0,72764000000.0,112390000000.0,30.797578472025695,26.79074974261929,0.07832129541903016,3.0886048724347908,23.531090145528278,26.750689281440245,3.742885483835534,24.024900501945055,2.4757617959042317,100,100,6
GOOGL,2025-12-31,False,,12116000000.0,False,3802606721160.0,132170000000.0,415265000000.0,59291000000.0,73266000000.0,129039000000.0,31.82786895115167,22.62792922208895,0.14277870757227312,1.926730934132729,28.77057366391768,29.55551477624498,3.0868631886106725,24.22890596833512,2.2415882217113507,67,80,6
GS,2020-12-31,False,,356399996.0,False,92467982526.19997,9459000000.0,95932000000.0,294389000000.0,-24844000000.0,,9.860109244047868,,3.068725764082892,-26.867678218199124,9.77566154204461,9.860109244047868,,,,40,25,5
GS,2021-12-31,False,,346599996.0,False,133621226991.92004,21635000000.0,109926000000.0,321879000000.0,1631000000.0,,19.681422047559266,,2.928142568637083,1.2206144463099602,6.176160249222096,14.770765645803568,6.944716883517172,,,40,25,5
GS,2022-12-31,False,,352100000.0,False,120904098000.0,11261000000.0,117189000000.0,324199000000.0,4960000000.0,,9.609263668091716,,2.766462722610484,4.1024250476605015,10.736532989965367,13.050264986566283,5.744119937067124,,,40,25,5
GS,2023-12-31,False,,340800000.0,False,131470412592.0,8516000000.0,116905000000.0,333248000000.0,-14903000000.0,,7.284547281981096,,2.8505880843419873,-11.335630356808396,15.438047509628934,12.191744332544026,6.589577435242698,,,20,0,5
GS,2024-12-31,False,,328100000.0,False,188181751719.0,14276000000.0,121996000000.0,342555000000.0,-15303000000.0,,11.702023017148102,,2.8079199318010426,-8.132031857611258,13.181686166923509,9.531944655740304,2.2097526196274933,,,40,25,5
GS,2025-12-31,False,,312700000.0,False,276558127746.0,17176000000.0,124972000000.0,386150000000.0,-47218000000.0,,13.743878628812853,,3.089892135838428,-17.07344506011646,16.101428024336283,10.910149642647351,3.30167199203271,,,40,25,5
HBAN,2020-12-31,False,,1017000000.0,False,12773520000.0,817000000.0,12993000000.0,8464000000.0,1204000000.0,,6.288001231432309,,0.6514276918340645,9.42574951931809,15.634663402692778,6.288001231432309,,,,80,75,5
HBAN,2021-12-31,True,AUTO: shares jump +24.1% vs année précédente (seuil 15%),1262000000.0,False,19472660000.0,1297000000.0,19318000000.0,7122000000.0,1815000000.0,,6.713945543016875,,0.3686717051454602,9.320760491889654,15.01361603700848,6.500973387224592,0.301188111129282,,,80,75,5
HBAN,2022-12-31,False,,1441000000.0,False,20318100000.0,2249000000.0,17769000000.0,11460000000.0,3813000000.0,,12.656874331701278,,0.6449434408239068,18.76651852289338,9.034281903068031,8.55294036871682,3.560486289616321,,,80,75,5
HBAN,2023-12-31,False,,1446449000.0,False,18398831280.0,1971000000.0,19398000000.0,12396000000.0,2517000000.0,,10.16084132384782,,0.6390349520569131,13.680216757767887,9.334769802130898,9.843887066188657,2.9841155553915253,,,80,75,5
HBAN,2024-12-31,False,,1451000000.0,False,23694829999.999996,1960000000.0,19782000000.0,16431000000.0,1672000000.0,,9.907997169143666,,0.8306035790112223,7.056391626359,12.089198979591835,10.908570941564255,1.519343970144836,,,80,75,5
HBAN,2025-12-31,False,,1479000000.0,False,25838130000.0,2229000000.0,24379000000.0,18460000000.0,2215000000.0,,9.143114976003938,,0.7572090733828295,8.572601809805896,11.591803499327053,9.737317822998474,0.5298965079846478,,,80,75,5
HCLTECH,2021-03-31,False,,2713665096.0,False,2703760164126.298,111690000000.0,600820000000.0,65010000000.0,177140000000.0,154370000000.0,18.589594221230985,16.334369532204853,0.10820212376418895,6.551616609724022,24.20771925979316,18.589594221230985,,16.334369532204853,,100,100,6
HCLTECH,2022-03-31,False,,2712276472.0,False,3162514366352.0,11721195480000.0,53744320560000.0,5497858680000.0,13222423800000.0,14044979040000.0,21.80917975679773,18.91332101103193,0.10229655194658581,418.09845800802583,0.2698115880541564,20.199386989014357,2.2765907648093666,17.623845271618393,1.8235940790297,100,100,6
HCLTECH,2023-03-31,False,,2707383472.0,False,2888507480424.4697,148450000000.0,653980000000.0,47860000000.0,163480000000.0,184830000000.0,22.699470931832778,20.06075519331592,0.0731826661365791,5.659670300593316,19.457780265574062,21.032748303287164,2.162153092541587,18.4361485788509,1.908469981780879,100,100,6
HCLTECH,2024-03-31,False,,2707840239.0,False,4179009976240.712,157100000000.0,682710000000.0,57560000000.0,214000000000.0,200270000000.0,23.011234638426274,20.270554923775105,0.08431105447408123,5.1208300821647414,26.600954654619425,22.50662844235226,0.6237989691587639,19.748210376040984,0.7306053452987494,83,100,6
HCLTECH,2025-03-31,False,,2710595926.0,False,4312422452939.9033,173990000000.0,696730000000.0,62790000000.0,211530000000.0,365820000000.0,24.972370932786013,36.02667135826983,0.09012099378525397,4.905131681980597,24.785461537674024,23.56102550101502,1.2321611493724611,25.45266049178695,9.157962837612887,100,100,6
HCLTECH,2026-03-31,False,,2707777416.0,False,3631535735623.948,166520000000.0,751970000000.0,52150000000.0,185530000000.0,408190000000.0,22.144500445496497,38.24514613013273,0.06935117092437199,5.108857891167726,21.808405810857245,23.376035338902927,1.448800378424148,31.514124137392557,9.800193573312857,100,100,6
HD,2021-01-31,False,,1074000000.0,False,290860690740.0,12866000000.0,3299000000.0,43422000000.0,16376000000.0,18278000000.0,389.99696877841774,29.646509026752366,13.162170354652925,5.630186725589017,22.60692450956008,389.99696877841774,,29.646509026752366,,83,80,6
HD,2022-01-31,False,,1054000000.0,False,386333170540.0,16433000000.0,-1696000000.0,46269000000.0,14005000000.0,23040000000.0,,39.07759784993962,,3.625109379146608,23.509594750806304,389.99696877841774,,34.362053438345995,6.668786860848365,100,100,4
HD,2023-01-31,False,,1022000000.0,False,321153269780.0,17105000000.0,1562000000.0,50364000000.0,11496000000.0,24039000000.0,1095.0704225352113,35.23029351091896,32.24327784891165,3.5795992386672935,18.775403085647472,742.5336956568145,498.56222038604835,34.65146679587032,4.7421133866929415,67,60,6
